First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-6805479,R-HSA-69685,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69685"",""CHEK2 phosphorylates TP53"")","Orlic-Milacic, M"
R-HSA-6805479,R-HSA-6799246,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""CHEK1 phosphorylates TP53"")","Orlic-Milacic, M"
R-HSA-6814554,R-HSA-6814549,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814549"",""Pre-snRNA transcript initiation, Integrator binding, LEC binding"")","May, B"
R-HSA-6814554,R-HSA-6810238,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810238"",""RNA polymerase II binds initiation factors at promoter of snRNA gene (U1, U2, U4, U4atac, U5, U11, U12)"")","May, B"
R-HSA-6814554,R-HSA-6810235,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810235"",""RPAP2 binds RNA polymerase II phosphorylated at serine-7 residues of heptad repeats in the C-terminal domain"")","May, B"
R-HSA-6814554,R-HSA-5578742,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814554"",""Dephosphorylation and dissociation of RNA polymerase II at 3' end of snRNA gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578742"",""AGO1,2:small RNA complexes interact with chromatin"")","May, B"
R-HSA-73729,R-HSA-5250947,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73729"",""Formation of SL1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")","May, B"
R-HSA-73769,R-HSA-427366,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427366"",""Transcription of intergenic spacer of the rRNA gene"")","May, B"
R-HSA-73769,R-HSA-74994,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74994"",""Polymerase I Transcription Complex/Nascent Pre rRNA Complex pauses at the TTF-I:Sal Box"")","Comai, L"
R-HSA-73769,R-HSA-73757,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""Loss of Rrn3 from RNA Polymerase I promoter escape complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73757"",""Binding of RRN3 to RNA Polymerase I"")","Gillespie, ME"
R-HSA-73865,R-HSA-5250947,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73865"",""Assembly of RNA Polymerase I Holoenzyme (human)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")","May, B"
R-HSA-73946,R-HSA-109637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")","Reinberg, D"
R-HSA-73946,R-HSA-109636,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")","Reinberg, D"
R-HSA-73946,R-HSA-75095,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")","Reinberg, D"
R-HSA-73946,R-HSA-109639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")","Reinberg, D"
R-HSA-73946,R-HSA-109638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")","Reinberg, D"
R-HSA-73946,R-HSA-112383,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")","Gopinathrao, G"
R-HSA-73946,R-HSA-112379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",
R-HSA-73946,R-HSA-6810234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")","May, B"
R-HSA-73946,R-HSA-6805399,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")","Orlic-Milacic, M"
R-HSA-73946,R-HSA-75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","Timmers, HTM"
R-HSA-73946,R-HSA-76576,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76576"",""Addition of nucleotides 10 and 11 on the growing transcript: Third Transition"")","Timmers, HTM"
R-HSA-73946,R-HSA-111264,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111264"",""Addition of nucleotides between position +11 and +30"")","Timmers, HTM"
R-HSA-73946,R-HSA-9613494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-73946,R-HSA-9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","Timmers, HTM"
R-HSA-73946,R-HSA-75850,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")","Timmers, HTM"
R-HSA-73946,R-HSA-75869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-73946,R-HSA-75949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")","Timmers, HTM"
R-HSA-73946,R-HSA-73758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73758"",""Recruitment of Active RNA Polymerase I to SL1:phos.UBF-1:rDNA Promoter"")","Comai, L"
R-HSA-74986,R-HSA-74986,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",
R-HSA-74992,R-HSA-74987,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74987"",""TTF-I binds to the Sal Box"")","Comai, L"
R-HSA-74992,R-HSA-427366,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427366"",""Transcription of intergenic spacer of the rRNA gene"")","May, B"
R-HSA-74992,R-HSA-74993,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74993"",""PTRF Binds the Polymerase I Transcription Complex/Nascent Pre rRNA Complex paused at the TTF-I:Sal Box"")","Comai, L"
R-HSA-74992,R-HSA-74994,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74994"",""Polymerase I Transcription Complex/Nascent Pre rRNA Complex pauses at the TTF-I:Sal Box"")","Comai, L"
R-HSA-74992,R-HSA-74986,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""Dissociation of PTRF:Polymerase I/Nascent Pre rRNA Complex:TTF-I:Sal Box"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",
R-HSA-75850,R-HSA-9613494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-75850,R-HSA-75869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-75856,R-HSA-109637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")","Reinberg, D"
R-HSA-75856,R-HSA-109636,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")","Reinberg, D"
R-HSA-75856,R-HSA-75095,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")","Reinberg, D"
R-HSA-75856,R-HSA-109639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")","Reinberg, D"
R-HSA-75856,R-HSA-109638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")","Reinberg, D"
R-HSA-75856,R-HSA-112383,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")","Gopinathrao, G"
R-HSA-75856,R-HSA-112379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",
R-HSA-75856,R-HSA-6810234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")","May, B"
R-HSA-75856,R-HSA-6805399,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")","Orlic-Milacic, M"
R-HSA-75856,R-HSA-75873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","Timmers, HTM"
R-HSA-75856,R-HSA-76576,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76576"",""Addition of nucleotides 10 and 11 on the growing transcript: Third Transition"")","Timmers, HTM"
R-HSA-75856,R-HSA-111264,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111264"",""Addition of nucleotides between position +11 and +30"")","Timmers, HTM"
R-HSA-75856,R-HSA-9613494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-75856,R-HSA-9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")","Timmers, HTM"
R-HSA-75856,R-HSA-75850,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")","Timmers, HTM"
R-HSA-75856,R-HSA-75869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")","Timmers, HTM"
R-HSA-75856,R-HSA-75949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")","Timmers, HTM"
R-HSA-75856,R-HSA-73758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""Abortive Initiation Before Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73758"",""Recruitment of Active RNA Polymerase I to SL1:phos.UBF-1:rDNA Promoter"")","Comai, L"
R-HSA-75862,R-HSA-75949,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75862"",""Fall Back to Closed Pre-initiation Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75949"",""RNA Polymerase II Promoter Opening: First Transition"")","Timmers, HTM"
R-HSA-75864,R-HSA-73946,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75864"",""Newly Formed Phosphodiester Bond Stabilized and PPi Released"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",
R-HSA-75869,R-HSA-109637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")","Reinberg, D"
R-HSA-75869,R-HSA-6810234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75869"",""Addition of the fourth nucleotide on the Nascent Transcript: Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")","May, B"
R-HSA-75873,R-HSA-109637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109637"",""Binding of TFIIA and TFIIB to the pol II promoter:TFIID complex"")","Reinberg, D"
R-HSA-75873,R-HSA-109636,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109636"",""Recognition and Binding of Core Promoter Elements by TFIID"")","Reinberg, D"
R-HSA-75873,R-HSA-75095,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")","Reinberg, D"
R-HSA-75873,R-HSA-6810234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")","May, B"
R-HSA-75873,R-HSA-6805399,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75873"",""Addition of Nucleotides 5 through 9 on the growing Transcript"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")","Orlic-Milacic, M"
R-HSA-75891,R-HSA-75095,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75095"",""Binding of TFIIE to the growing preinitiation complex"")","Reinberg, D"
R-HSA-75891,R-HSA-109639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109639"",""Formation of the closed pre-initiation complex"")","Reinberg, D"
R-HSA-75891,R-HSA-109638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109638"",""Recruitment of RNA Polymerase II Holoenzyme by TFIIF to the pol II promoter:TFIID:TFIIA:TFIIB complex"")","Reinberg, D"
R-HSA-75891,R-HSA-112383,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""Hypophosphorylation of RNA Pol II CTD by FCP1P protein"")","Gopinathrao, G"
R-HSA-75891,R-HSA-112379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""Recruitment of elongation factors to form elongation complex"")",
R-HSA-75891,R-HSA-6810234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""Abortive Initiation After Second Transition"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810234"",""General transcription factors bind SNAPc:POU2F1:ZNF143:snRNA gene"")","May, B"
