,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
709,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981637"",""Complement factor I inactivates C4BP-bound C4b"")",981637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977626"",""C4b-binding protein binds C4b"")",977626,"Jupe, S",Yes,False,,,,,,
710,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981637"",""Complement factor I inactivates C4BP-bound C4b"")",981637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977602"",""Complement factor I binds to MCP, CR1:C4b, C3b"")",977602,"Jupe, S",Yes,False,,,,,,
711,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981637"",""Complement factor I inactivates C4BP-bound C4b"")",981637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3266557"",""Factor I cleaves iC3b"")",3266557,"Shamovsky, V",Yes,False,,,,Rejected,Release of components during dissociation of the complex.,
712,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981637"",""Complement factor I inactivates C4BP-bound C4b"")",981637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977359"",""Complement factor I binds to membrane-associated Factor H:C3b"")",977359,"Jupe, S",Yes,False,,,,,,
713,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981680"",""C4b binding protein displaces C2a"")",981680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166795"",""Formation of Classical C3 convertase (C4b:C2a complex)"")",166795,"de Bono, B",Yes,False,,,,,,
714,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981680"",""C4b binding protein displaces C2a"")",981680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981658"",""Complement factor I binds C4BP"")",981658,"Jupe, S",Yes,False,,,,,,
715,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981713"",""C4b binds to cell surface"")",981713,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951486"",""CD46 binds C4b"")",8951486,"Jupe, S",Yes,False,,,,,,
716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983138"",""Transport of MHC heterotrimer to ER exit site"")",983138,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983142"",""Formation of peptide loading complex (PLC)"")",983142,"Garapati, P V",Yes,False,,,,,,
717,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983152"",""Transfer of ubiquitin from E1 to E2"")",983152,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983156"",""Polyubiquitination of substrate"")",983156,"Garapati, P V",Yes,True,,,,,,
718,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983161"",""Dissociation of the Antigenic peptide:MHC:B2M peptide loading complex"")",983161,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983148"",""Interaction of Erp57 with MHC class I HC"")",983148,"Garapati, P V",Yes,False,,,,,,
719,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983161"",""Dissociation of the Antigenic peptide:MHC:B2M peptide loading complex"")",983161,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983144"",""Transport of Antigen peptide in to ER"")",983144,"Garapati, P V",Yes,False,,,,,,
720,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983161"",""Dissociation of the Antigenic peptide:MHC:B2M peptide loading complex"")",983161,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983142"",""Formation of peptide loading complex (PLC)"")",983142,"Garapati, P V",Yes,False,,,,,,
721,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983161"",""Dissociation of the Antigenic peptide:MHC:B2M peptide loading complex"")",983161,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863914"",""Transport of SEC22B, TAP and PLC from ER to ERGIC"")",8863914,"Garapati, P V",Yes,False,,,,,,
722,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983422"",""Disassembly of COPII coated vesicle"")",983422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983425"",""Recruitment of Sec31p:Sec13p to prebudding complex and formation of COPII vesicle"")",983425,"Garapati, P V",Yes,False,,,,Rejected,Release of components during dissociation of the complex.,
723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983427"",""Expression of peptide bound class I MHC on cell surface"")",983427,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198955"",""TCR complex interacts with peptide antigen-presenting MHC Class I"")",198955,"de Bono, B",No,False,,,,Approved,,
724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983707"",""SYK autophosphorylates at the activated BCR"")",983707,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983707"",""SYK autophosphorylates at the activated BCR"")",983707,"May, B",Yes,True,,,,Rejected,R-HSA-983707 is linked to itself,
725,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983709"",""LYN, FYN, BLK phosphorylate ITAMs of Ig-alpha (CD79A) and Ig-beta (CD79B)"")",983709,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690740"",""CD22 binds B-cell receptor"")",5690740,"Garapati, P V",Yes,False,,,,Approved,,
726,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-997314"",""Dephosphorylation of JAK1 by SHP1"")",997314,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-909729"",""Activation of JAK kinases"")",909729,"Garapati, P V",Yes,False,,,,Rejected,997314 is a regulation by dephosphorylation that brings back an input of 909729,
727,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-997314"",""Dephosphorylation of JAK1 by SHP1"")",997314,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912680"",""Inhibition of JAK kinase activity by SOCS1/3"")",912680,"Garapati, P V",Yes,False,,,,Rejected,Two independent regulation events of JAK,
728,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"Garapati, P V",No,False,,,,Approved,,
729,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""ISGylation of host proteins"")",1169406,"Garapati, P V",No,False,,,,Approved,,
730,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985153"",""OASL binds DDX58"")",8985153,"Shamovsky, V",No,False,,,,Approved,,
731,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985157"",""OAS3 binds viral dsRNA"")",8985157,"Shamovsky, V",No,False,,,,Approved,,
732,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985138"",""OAS2 binds viral dsRNA"")",8985138,"Shamovsky, V",No,False,,,,Approved,,
733,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983671"",""OAS1 binds viral dsRNA"")",8983671,"Shamovsky, V",No,False,,,,Approved,,
734,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-909725"",""Interaction of IRF9 with p-STAT2:p-STAT1"")",909725,"Garapati, P V",Yes,False,,,,Approved,,
735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166271"",""IRF3/IRF7 recruitment to p-TBK1/p-IKK epsilon bound to the activated TLR4"")",166271,"de Bono, B",No,False,,,,,,
736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013979"",""IRF3/IRF7 recruitment to p-TBK1/p-IKK epsilon bound to the activated TLR3"")",9013979,"de Bono, B",No,False,,,,,,
737,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975188"",""TRAF6 interacts with IRF7 upon TLR7/8 or 9 activation"")",975188,"Shamovsky, V",No,False,,,,Approved,,
738,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9709831"",""HSP90 binds TBK1 and IRF3"")",9709831,"Shamovsky, V",No,False,,,,,,
739,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-918232"",""Recruitment of IRF3,IRF7"")",918232,"Garapati, P V",No,False,,,,,,
740,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-933538"",""Recruitment of IRF7 to TRAF6"")",933538,"Garapati, P V",No,False,,,,Approved,,
741,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""STING recruits TBK1 and IRF3"")",1834939,"Shamovsky, V",No,False,,,,,,
742,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""Expression of IFN-induced genes"")",1015702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606345"",""Recruitment of IRF3 to activated ZBP1:TBK1"")",1606345,"Shamovsky, V",No,False,,,,,,
743,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""ISGylation of IRF3"")",1169394,"Garapati, P V",No,False,,,,Approved,,
744,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""Interaction of E3 ligase with ISG15:E2 complex"")",1169403,"Garapati, P V",No,False,,,,,,
745,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985153"",""OASL binds DDX58"")",8985153,"Shamovsky, V",No,False,,,,Approved,,
746,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985157"",""OAS3 binds viral dsRNA"")",8985157,"Shamovsky, V",No,False,,,,Approved,,
747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985138"",""OAS2 binds viral dsRNA"")",8985138,"Shamovsky, V",No,False,,,,Approved,,
748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983671"",""OAS1 binds viral dsRNA"")",8983671,"Shamovsky, V",No,False,,,,Approved,,
749,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-909725"",""Interaction of IRF9 with p-STAT2:p-STAT1"")",909725,"Garapati, P V",No,False,,,,Approved,,
750,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198941"",""VCAM1 binds Integrin alpha4beta1"")",198941,"de Bono, B",No,False,,,,Approved,,
751,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199050"",""ICAM1-5 bind Integrin alphaLbeta2 (LFA-1)"")",199050,"de Bono, B",No,False,,,,Approved,,
752,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1236939"",""Interaction of exogenous soluble antigen with its corresponding receptor"")",1236939,"Garapati, P V",No,False,,,,Approved,,
753,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",No,False,,,,,,
754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983140"",""Transfer of Ub from E2 to substrate and release of E2"")",983140,"Garapati, P V",No,False,,,,,,
755,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166271"",""IRF3/IRF7 recruitment to p-TBK1/p-IKK epsilon bound to the activated TLR4"")",166271,"de Bono, B",No,False,,,,Approved,,
756,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013979"",""IRF3/IRF7 recruitment to p-TBK1/p-IKK epsilon bound to the activated TLR3"")",9013979,"de Bono, B",No,False,,,,Approved,,
757,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975188"",""TRAF6 interacts with IRF7 upon TLR7/8 or 9 activation"")",975188,"Shamovsky, V",No,False,,,,Approved,,
758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9709831"",""HSP90 binds TBK1 and IRF3"")",9709831,"Shamovsky, V",No,False,,,,,,
759,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-918232"",""Recruitment of IRF3,IRF7"")",918232,"Garapati, P V",No,False,,,,Approved,,
760,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-933538"",""Recruitment of IRF7 to TRAF6"")",933538,"Garapati, P V",No,False,,,,Approved,,
761,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-918224"",""DDX58 is K63 polyubiquitinated"")",918224,"Garapati, P V",No,False,,,,,,
762,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134946"",""DDX41 ubiquitination by TRIM21"")",3134946,"Shamovsky, V",No,False,,,,,,
763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134822"",""DDX41 binds viral dsDNA "")",3134822,"Shamovsky, V",No,False,,,,,,
764,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""STING recruits TBK1 and IRF3"")",1834939,"Shamovsky, V",No,False,,,,Approved,,
765,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""Expression of IFNG-stimulated genes"")",1031716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606345"",""Recruitment of IRF3 to activated ZBP1:TBK1"")",1606345,"Shamovsky, V",No,False,,,,Approved,,
766,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""Phosphorylated STAT1, STAT3 form dimers"")",1112538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9674550"",""p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm"")",9674550,"May, B",No,False,,,,,,
767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""Phosphorylated STAT1, STAT3 form dimers"")",1112538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"Jupe, S",No,False,,,,,,
768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""Phosphorylated STAT1, STAT3 form dimers"")",1112538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788623"",""p-Y-STATs translocate to nucleus"")",6788623,"Jupe, S",No,False,,,,,,
769,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112538"",""Phosphorylated STAT1, STAT3 form dimers"")",1112538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786293"",""p-Y705-STAT3 dimer, p-Y641-STAT6 dimer translocate to nucleus"")",6786293,"Jupe, S",No,False,,,,,,
770,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9705461"",""p-Y-STAT1,3,5 dimer binds SOCS1 gene"")",9705461,"May, B",No,False,,,,,,
771,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9705465"",""p-Y-STAT1,3,5 dimer binds SOCS3 gene"")",9705465,"May, B",No,False,,,,,,
772,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790029"",""Expression of PTGS2"")",6790029,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
773,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""Expression of STAT3-upregulated cytosolic proteins"")",6790041,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
774,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790036"",""Expression of STAT3-upregulated nuclear proteins"")",6790036,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790038"",""Expression of HSP90B1"")",6790038,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
776,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789960"",""Expression of NDN,TP53"")",6789960,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
777,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""Expression of BCL2, BCL2L1"")",6790025,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
778,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112587"",""STAT1 and STAT3 dimers translocate to the nucleus"")",1112587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790022"",""Expression of STAT3-upregulated plasma membrane proteins"")",6790022,"Jupe, S",No,False,,,,Rejected?,"not sure if IL4,13 (R-HSA-6789615) upregulates the same STAT3 gene targerts as IL6 (R-HSA-1112587)",
