First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane","IP3R:I(1,4,5)P3 tetramer transports Ca2+ from ER lumen to cytosol","Le Novere, N",Different,FALSE,,,,,
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane",CDP-Cho and DAG are converted to PC by CEPT1 at the ER membrane,"Williams, MG",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane",2-MAG and DAG are transacylated to TAG by PNPLA2/3,"Williams, MG",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane","DGAT2L6,L7P transfer acyl group from acyl-CoA to DAG, forming TAG","D'Eustachio, P",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane",DAG is hydrolyzed to 2-MAG by PNPLA2/3,"Williams, MG",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane",DAG is acylated to TAG by DGAT1/2,"Williams, MG",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"PL(C)D4:3xCa2+ hydrolse PI(4,5)P2 to I(1,4,5)P3 and DAG at the ER membrane",CDP-ETA and DAG are converted to PE by CEPT1/EPT1,"Williams, MG",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"I(1,4,5)P3 transports from the ER lumen to the cytosol","IP3R:I(1,4,5)P3 tetramer transports Ca2+ from ER lumen to cytosol","Le Novere, N",Different,FALSE,,,,,
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5)P4 is dephosphorylated to I(1,3,4)P3 by INPP5[3]/ITPK1 in the cytosol",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4,5,6)P5 is dephosphorylated to I(3,4,5,6)P4 by ITPK1 in the cytosol",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"PI(4,5)P2 is hydrolysed to I(1,4,5)P3 and DAG by tethered PLC[1] at the plasma membrane","IP3R:I(1,4,5)P3 tetramer transports Ca2+ from ER lumen to cytosol","Le Novere, N",Different,FALSE,,,,,
"PI(4,5)P2 is hydrolysed to I(1,4,5)P3 and DAG by tethered PLC[1] at the plasma membrane","Diacylgycerol activates Protein kinase C, alpha type","May, B",Different,FALSE,,under review,reject?,connects different pathways,DAG pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,4,5)P3 is dephosphorylated to I(1,4)P2 by INPP5A/B at the plasma membrane",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"IP6 is dephosphorylated to I(1,2,4,5,6)P5 by MINPP1 in the ER lumen",Cytosolic glucose 6-phosphate is exchanged for orthophosphate from the endoplasmic reticulum lumen by SLC37A4,"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"IP6 is dephosphorylated to I(1,2,4,5,6)P5 by MINPP1 in the ER lumen","SLC37A1, SLC37A2 exchange G6P for Pi across the endoplasmic reticulum membrane","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"I(1,3,4)P3 is dephosphorylated to I(3,4)P2 by INPP1 in the cytosol",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),"KCNJ11 tetramer:ABCC8 tetramer binds 4xATP, closing the channel","May, B",Different,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),phosphatidylcholine + ceramide <=> sphingomyelin + diacylglycerol [SGMS2],"D'Eustachio, P",Same,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),Neutral ceramidase hydrolyses ceramide into sphingosine and free fatty acid (plasma membrane),"Jassal, B",Same,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),UGT8 transfers Gal from UDP-Gal to CERA,"Jassal, B",Same,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),CERK phosphorylates CERA to form C1P,"Jassal, B",Same,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),AKR1B1 reduces Glc to D-sorbitol,"Ribeiro, JM",Different,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),SLC2A1 tetramer transports Glc from cytosol to Golgi lumen,,Different,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),ADPGK:Mg2+ phosphorylates Glc to G6P,"Jassal, B",Different,FALSE,,,,,
Glucosylceramidase 2 cleaves the glucosidic bond of glucocerebroside to form ceramide (plasma membrane),"HK1,2,3,GCK phosphorylate Glc to form G6P",,Different,FALSE,,,,,
Glucosylceramidase 3 cleaves the glucosidic bond of glucocerebroside to form ceramide (cytosol),"KCNJ11 tetramer:ABCC8 tetramer binds 4xATP, closing the channel","May, B",Different,FALSE,,,,,
Glucosylceramidase 3 cleaves the glucosidic bond of glucocerebroside to form ceramide (cytosol),AKR1B1 reduces Glc to D-sorbitol,"Ribeiro, JM",Different,FALSE,,,,,
Glucosylceramidase 3 cleaves the glucosidic bond of glucocerebroside to form ceramide (cytosol),SLC2A1 tetramer transports Glc from cytosol to Golgi lumen,,Different,FALSE,,,,,
Glucosylceramidase 3 cleaves the glucosidic bond of glucocerebroside to form ceramide (cytosol),ADPGK:Mg2+ phosphorylates Glc to G6P,"Jassal, B",Different,FALSE,,,,,
Glucosylceramidase 3 cleaves the glucosidic bond of glucocerebroside to form ceramide (cytosol),"HK1,2,3,GCK phosphorylate Glc to form G6P",,Different,FALSE,,,,,
"BLVRA:Zn2+, BLVRB reduce BV to BIL","BIL binds GSTA1, FABP1","Jassal, B",Same,FALSE,,under review,reject!,non-physiological connection within pathway,
"BLVRA:Zn2+, BLVRB reduce BV to BIL",BIL translocates from the cytosol to the ER lumen,,Same,FALSE,,under review,reject!,non-physiological connection within pathway,
"HMOX1 dimer, HMOX2 cleave heme",Ferrous iron reduces the BH3 radical back to BH4,"Jassal, B",Different,FALSE,,,,,
