,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174391"",""MAT1A multimers transfer Ado from ATP to L-Met"")",174391,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
874,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174391"",""MAT1A multimers transfer Ado from ATP to L-Met"")",174391,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161946"",""5S-HpETE is reduced to 5S-HETE by GPX1/2/4"")",2161946,"Williams, MG",No,False,,,,,,
876,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-266050"",""LTA4 is converted to LTC4 by LTC4S"")",266050,"Jassal, B",No,False,,,,,,
877,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161768"",""EXA4 is converted to EXC4 by LTC4S"")",2161768,"Williams, MG",No,False,,,,,,
878,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161791"",""15S-HpETE is reduced to 15S-HETE by GPX1/2/4"")",2161791,"Williams, MG",No,False,,,,,,
879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161959"",""12R-HpETE is reduced to 12R-HETE by GPX1/2/4"")",2161959,"Williams, MG",No,False,,,,,,
880,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161999"",""12S-HpETE is reduced to 12S-HETE by GPX1/2/4"")",2161999,"Williams, MG",No,False,,,,,,
881,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020271"",""GPX4-2 reduces 17(R)-Hp-DHA to 17(R)-HDHA"")",9020271,"Jassal, B",No,False,,,,,,
882,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026777"",""GSTM4 dimer transfers GSH to 13(S),14(S)-epoxy-DHA to form MCTR1"")",9026777,"Jassal, B",No,False,,,,,,
883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026780"",""LTC4S trimer transfers GSH to 13(S),14(S)-epoxy-DHA to form MCTR1"")",9026780,"Jassal, B",No,False,,,,,,
884,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026911"",""LTC4S trimer transfers GSH to 7S(8)-epoxy-17(S)-HDHA to form RCTR1"")",9026911,"Jassal, B",No,False,,,,,,
885,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026901"",""GGT transfers GSH to 16S,17S-epoxy-DHA to form PCTR1"")",9026901,"Jassal, B",No,False,,,,,,
886,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020273"",""GPX4-2 reduces 17(S)-Hp-DHA to 17(S)-HDHA"")",9020273,"Jassal, B",No,False,,,,,,
887,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018895"",""GPX4-2 reduces 18(R)-HpEPE to 18(R)-HEPE"")",9018895,"Jassal, B",No,False,,,,,,
888,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018868"",""GPX4-2 reduces 18(S)-HpEPE to 18(S)-HEPE"")",9018868,"Jassal, B",No,False,,,,,,
889,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694071"",""GLO1 dimer:2xZn2+ transforms MGXL and GSH to (R)-S-LGSH"")",5694071,"Jassal, B",No,False,,,,,,
890,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696230"",""GSTO1 dimer reduces methylarsonate to methylarsonite"")",5696230,"Jassal, B",Yes,False,,,,,,
891,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,,Yes,True,,,,,,
892,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423653"",""MGST trimers transfer GS from GSH to AFXBO and AFNBO"")",5423653,"Jassal, B",No,False,,,,,,
893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198813"",""GSTO dimers reduce DeHA to AscH-"")",198813,"D'Eustachio, P",No,False,,,,,,
894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
895,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
896,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
897,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
898,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
900,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2408500"",""GSSeH condenses with GSH to form H2Se and GSSG"")",2408500,"Williams, MG",No,False,,,,,,
902,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2408556"",""SeO3(2-) combines with GSH to form GSSeSG and GSSG"")",2408556,"Williams, MG",No,False,,,,,,
903,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
904,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111746"",""glutaredoxin (oxidized) + glutathione (reduced) => glutaredoxin (reduced) + glutathione (oxidized)"")",111746,,No,False,,,,,,
905,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
907,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""GSS:Mg2+ dimer synthesizes GSH"")",174394,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
909,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""AHCY:NAD+ tetramer hydrolyses AdoHcy"")",174401,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696838"",""BHMT2 tetramer transfers CH3 group from SMM to LHCYS"")",5696838,"Jassal, B",Yes,False,,,,,,
910,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""AHCY:NAD+ tetramer hydrolyses AdoHcy"")",174401,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614631"",""Homocysteine is degraded to oxobutanoate and H2S"")",1614631,"Stephan, R",Yes,False,,,,,,
911,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""AHCY:NAD+ tetramer hydrolyses AdoHcy"")",174401,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614567"",""Excess homocysteine yields homolanthionine and H2S"")",1614567,"Stephan, R",Yes,False,,,,,,
912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175993"",""HNMT transfers CH3 group from AdoMet to Hist"")",175993,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""AHCY:NAD+ tetramer hydrolyses AdoHcy"")",174401,,No,False,,,,,,
913,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
914,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
915,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
916,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
917,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
918,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
919,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
920,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
921,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
922,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
924,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""Adenosine 3',5'-bisphosphate (PAP) + H2O => AMP + orthophosphate"")",176606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177784"",""ribose 5-phosphate <=> D-ribulose 5-phosphate"")",177784,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71306"",""D-ribulose 5-phosphate <=> ribose 5-phosphate"")",71306,,Yes,True,,,,,,
926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177784"",""ribose 5-phosphate <=> D-ribulose 5-phosphate"")",177784,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71303"",""RPE dimers isomerise RU5P to XY5P"")",71303,,Yes,False,,,,,,
927,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1793209"",""HYAL1 hydrolyses Chondroitin chains"")",1793209,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678854"",""GUSB tetramer hydrolyses CS/HS precursor"")",1678854,"Jassal, B",Yes,False,,,,,,
928,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5678327"",""MIOX oxidises Ins to GlcA"")",5678327,"Jassal, B",Yes,False,,,,accept - yes,,
929,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1482976"",""CDP-DAG is converted to PI by CDIPT"")",1482976,"Williams, MG",No,False,,,,reject,connects different pathways,inositol pool
930,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,reject,connects different pathways,phosphate pool
931,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
932,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,reject,connects different pathways,phosphate pool
933,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
934,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
935,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,reject,connects different pathways,phosphate pool
936,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
937,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol"")",1855154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,reject,connects different pathways,phosphate pool
