First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,JAK1 binds IFNLR1,"Duenas, C",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,"STAT1,STAT3,STAT6 bind IL13:IL13R type II","Jupe, S",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,JAK1 binds IL4R in IL4-bound IL4R1,"Jupe, S",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,JAK1 binds IL4R in IL13-bound IL13R type II,"Jupe, S",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,IL27RA binds JAK1,"Duenas, C",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,"STAT1, STAT3 bind p-Y611-IL27RA from Interleukin-27:Interleukin-27 receptor complex","Duenas, C",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,"STAT1,STAT3 associate with IL27RA:IL12RB2 receptor","Varusai, TM",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,STAT1 associates with IL6ST:IL6ST,"Varusai, TM",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,STAT1 and STAT4 associate with IL12RB2:IL6ST receptor,"Varusai, TM",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,Recruitment of PLC-gamma1 to LAT,"de Bono, B",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,Recruitment of PLC-gamma1 to SLP-76,"de Bono, B",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,Transfer of ubiquitin from E1 to E2,"Garapati, P V",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,viral dsRNA binds DDX58,"Garapati, P V",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,"RNF125 mediated ubiquitination of DDX58, IFIH1 and MADS","Garapati, P V",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,ISGylation of DDX58,"Garapati, P V",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,Recruitment of PLCgamma to membrane,"Garapati, P V",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,AGER binds ERK1/2,"Jupe, S",Different,FALSE,,,,,
Regulation of protein ISGylation by ISG15 deconjugating enzyme USP18,Recruitment of PLC-gamma to SLP-76 and p-5Y-LAT,"Garapati, P V",Different,FALSE,,,,,
Dimerization of phosphorylated IRF3/IRF7,Dimerized phospho-IRF3/IRF7 is transported to the nucleus,"Shamovsky, V",Same,FALSE,,,,,
Dimerization of phosphorylated IRF3/IRF7,Translocation of p-IRF7:p-IRF7 to nucleus,"Garapati, P V",Same,FALSE,,,,,
Dimerization of phosphorylated IRF3/IRF7,"Translocation of phosphorylated IRF3,IRF7 dimers into nucleus","Garapati, P V",Different,FALSE,,,,,
Dimerization of phosphorylated IRF3/IRF7,Dimerized phospho-IRF3 migrates to the nucleus,"Shamovsky, V",Different,FALSE,,,,,
Dimerization of phosphorylated IRF3/IRF7,p-IRF7:p-IRF7 translocates to the nucleus,"Garapati, P V",Different,FALSE,,,,,
Dimerized phospho-IRF3/IRF7 is transported to the nucleus,"CREBBP, EP300 binds p-T,4S-IRF3:p-T,4S-IRF3","Garapati, P V",Different,FALSE,,,,,
Dimerized phospho-IRF3/IRF7 is transported to the nucleus,p-IRF7 dimer interacts with coactivator CBP/p300,"Garapati, P V",Different,FALSE,,,,,
Dimerized phospho-IRF3/IRF7 is transported to the nucleus,Beta-catenin enhances association of IRF3 with CBP/p300,"Shamovsky, V",Different,FALSE,,,,,
PDPK1 phosphorylates AKT at T308,Dephosphorylation of AKT by PP2A,"Garapati, P V",Same,FALSE,,,,,
Release of PLCG from FCGR,PLC-gamma1 hydrolyses PIP2,"de Bono, B",Different,FALSE,,,,,
Autophosphorylation of PAK1,Activation of PAKs by RAC1 and CDC42,"Garapati, P V",Different,TRUE,,,,,
Autophosphorylation of PAK1,RAC1:GTP and PIP3 bind WAVE Regulatory Complex (WRC),"Jupe, S",Same,FALSE,,,,,
Autophosphorylation of PAK1,RAC1 and CDC42 activate PAK1,"Garapati, P V",Different,TRUE,,,,,
Autophosphorylation of PAK1,Activation of WASP and N-WASP by CDC42,"Jupe, S",Same,FALSE,,,,,
Translocation of TGN-lysosome vesicle to lysosome,Translocation of TGN-lysosome vesicle to lysosome,"Garapati, P V",Same,TRUE,,,,,
Translocation of TGN-lysosome vesicle to lysosome,TGN-lysosomal vesicle coat assembly,"Garapati, P V",Same,FALSE,,,,,
Detachment of WASP/WAVE,p-ERK phosphorylates WAVEs and ABI,"Jupe, S",Same,FALSE,,,,,
Detachment of WASP/WAVE,WASPs or WAVEs activate the ARP2/3 complex,"Jupe, S",Same,FALSE,,,,,
Loading of antigenic peptides,Disassociation of CLIP from MHC II,"Garapati, P V",Same,TRUE,,,,,
Release of p-PLCG1,PLC-gamma1 hydrolyses PIP2,"de Bono, B",Different,FALSE,,,,,
Release of p-PLCG1,Active PLCG1 hydrolyses PIP2,"Annibali, D",Different,FALSE,,,,,
Autophosphorylation of PAK,PAK1 phosphorylates LIMK1,"Garapati, P V",Different,FALSE,,,,,
STING ubiquitination by TRIM32 or TRIM56,Interaction of E3 with substrate and E2-Ub complex,"Garapati, P V",Different,FALSE,,,,,
STING ubiquitination by TRIM32 or TRIM56,Transfer of Ub from E2 to substrate and release of E2,"Garapati, P V",Different,FALSE,,,,,
STING ubiquitination by TRIM32 or TRIM56,STING binds TRIM32 or TRIM56,"Shamovsky, V",Same,TRUE,,,,,
DHX36 or DHX9 binds MyD88,NFkB complex translocates from the cytosol to the nucleus,"Shamovsky, V",Same,FALSE,,,,,
DHX36 or DHX9 binds MyD88,p-IRF7:p-IRF7 translocates to the nucleus,"Garapati, P V",Same,FALSE,,,,,
Activation of PAKs by RAC1 and CDC42,NCK binds PAK,"Akkerman, JW",Different,FALSE,,Completed,?,"most probably true, but needs further reading to support that TCR and CD28 are coupled via PAK activation",
Activation of PAKs by RAC1 and CDC42,Autophosphorylation of PAK1,"Garapati, P V",Different,TRUE,,,,,
Activation of PAKs by RAC1 and CDC42,PAK phosphorylates p21 RAF1 on S338,"Garapati, P V",Different,FALSE,,,,,
Dephosphorylation of AKT by PP2A,PIP3 recruits AKT to the membrane,"Annibali, D",Different,FALSE,,,,,
Transphosphorylation of pLIMK1,SGT1 binds HSP90,"Jupe, S",Different,FALSE,,,,,
Transphosphorylation of pLIMK1,Dimerization of LIMK1 by Hsp90,"Garapati, P V",Same,TRUE,,,,,
Interleukin-1 family precursors are cleaved by caspase-1,p62:MEKK3 binds to TRAF6,"Ray, KP",Different,FALSE,,,,,
Interleukin-1 family are secreted,IL18 binds IL18R1,"Jupe, S",Different,FALSE,,,,,
Interleukin-1 family are secreted,IL18BP binds IL18,"Jupe, S",Different,FALSE,,,,,
activated human TAK1 phosphorylates MKK3/MKK6,Activation of p38 MAPK,"Jupe, S",Different,FALSE,,,,,
"hp-IRAK1,hp-IRAK4 bind Pellino1,2,3","hp-IRAK1, hp-IRAK4 4 phosphorylate Pellino-1 and 2.","Ray, KP",Same,FALSE,,Completed,Approved,,
"hp-IRAK1, hp-IRAK4 4 phosphorylate Pellino-1 and 2.","hp-IRAK1:p-Pellino, IRAK4:p-Pellino bind UBE2N:UBE2V1","Ray, KP",Same,FALSE,,Completed,Approved,,
"TPL2 phosphorylates MEK1, SEK1",Phosphorylation of human JNKs by activated MKK4/MKK7,"Luo, F",Same,FALSE,,,,,
"beta-TRCP ubiquitinates IkB-alpha in p-S32,33-IkB-alpha:NF-kB complex",Transfer of ubiquitin from E1 to E2,"Garapati, P V",Different,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,TRAF2:cIAP1/2 complex binds FN14:TWEAK,"Garapati, P V",Same,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,TRAF3 binds BAFFR:BAFF,"Garapati, P V",Same,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,"TRAF2:TRAF1:cIAP1,2:TRAF3:NIK regulatory complex binds CD40","Garapati, P V",Same,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,TRAFs bind RANK:RANKL,"Garapati, P V",Same,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,"TRAF2:TRAF1:cIAP1,2:TRAF3:NIK regulatory complex binds LTBR","Garapati, P V",Same,FALSE,,,,,
Protesomal degradation of K48polyUb-TRAF3,"cIAP1,2:TRAF2:TRAF3:NIK complex binds TNFR2 trimer","Garapati, P V",Same,FALSE,,,,,
"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2","SCF betaTrCP1,2 binds p-NFkB p105:TPL2:ABIN2","Shamovsky, V",Same,TRUE,,,,,
"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2",SCF with beta-TrCP1 or beta-TrCP2 binds NF-kappaB:phospho-IkB,"May, B",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,IL6 binds IL6R,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,IL6 binds IL6R-2,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,LIF binds LIFR,"Garapati, P V",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,"IL1B,Myr82K-Myr83K-IL1A:IL1R1","Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,Interleukin-1 receptor type 2 binds Interleukin 1,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,IL18 binds IL18R1,"Jupe, S",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,IL18BP binds IL18,"Jupe, S",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,GM-CSF receptor alpha subunit binds GM-CSF,"Ray, KP",Different,FALSE,,,,,
IL10 negatively regulates extracellular inflammatory mediators,Interleukin-12 binds Interleukin-12 receptor,"Jupe, S",Different,FALSE,,,,,
"p-STAT5A, p-STAT5B dissociate from IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:p-STAT5A,p-STAT5B",p-STAT5 dissociates from activator:STAT5 complex,"Varusai, TM",Different,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate","p-Y-STAT1,3,5 dimerize","May, B",Different,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate",p-Y705-STAT3 dimerizes,"Jupe, S",Different,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate","Phosphorylated STAT1, STAT3 form dimers","Ray, KP",Different,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate",p-Y-STATs dimerize,"Jupe, S",Same,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate",p-STAT1 binds p-STAT3,"Duenas, C",Different,FALSE,,,,,
"p-Y705-STAT3,p-Y641-STAT6 dissociate",p-Y705-STAT3 binds p-Y693-STAT4,"Duenas, C",Different,FALSE,,,,,
"p-Y705-STAT3, p-Y641-STAT6 dimerise","p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm","May, B",Different,FALSE,,,,,
"p-Y705-STAT3, p-Y641-STAT6 dimerise",p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm,"Jupe, S",Different,FALSE,,,,,
"p-Y705-STAT3, p-Y641-STAT6 dimerise",STAT1 and STAT3 dimers translocate to the nucleus,"Ray, KP",Different,FALSE,,,,,
"p-Y705-STAT3, p-Y641-STAT6 dimerise",p-Y-STATs translocate to nucleus,"Jupe, S",Same,FALSE,,,,,
"p-Y705-STAT3 dimer, p-Y641-STAT6 dimer translocate to nucleus","p-Y-STAT1,3,5 dimer binds SOCS1 gene","May, B",Different,FALSE,,,,,
"p-Y705-STAT3 dimer, p-Y641-STAT6 dimer translocate to nucleus","p-Y-STAT1,3,5 dimer binds SOCS3 gene","May, B",Different,FALSE,,,,,
Expression of IL13-upregulated plasma membrane proteins,VCAM1 binds Integrin alpha4beta1,"de Bono, B",Different,FALSE,,,,,
p-Y-STATs dimerize,"p-Y-STAT1,3,5 dimer translocates from the cytosol to the nucleoplasm","May, B",Different,FALSE,,,,,
p-Y-STATs dimerize,p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm,"Jupe, S",Different,FALSE,,,,,
p-Y-STATs dimerize,STAT1 and STAT3 dimers translocate to the nucleus,"Ray, KP",Different,FALSE,,,,,
p-Y-STATs dimerize,"p-Y705-STAT3 dimer, p-Y641-STAT6 dimer translocate to nucleus","Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,"p-Y-STAT1,3,5 dimer binds SOCS1 gene","May, B",Different,FALSE,,,,,
p-Y-STATs translocate to nucleus,"p-Y-STAT1,3,5 dimer binds SOCS3 gene","May, B",Different,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of PTGS2,"Jupe, S",Different,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT3-upregulated cytosolic proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT3-upregulated nuclear proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of HSP90B1,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,"Expression of NDN,TP53","Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,"Expression of BCL2, BCL2L1","Jupe, S",Different,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of SOCS1,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT3-upregulated plasma membrane proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT6-upregulated extracellular proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of FASLG,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of GATA3,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT3-upregulated extracellular proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs translocate to nucleus,Expression of STAT6-upregulated plasma membrane proteins,"Jupe, S",Same,FALSE,,,,,
p-Y-STATs dissociate,"p-Y-STAT1,3,5 dimerize","May, B",Different,FALSE,,,,,
p-Y-STATs dissociate,p-Y705-STAT3 dimerizes,"Jupe, S",Different,FALSE,,,,,
p-Y-STATs dissociate,"Phosphorylated STAT1, STAT3 form dimers","Ray, KP",Different,FALSE,,,,,
p-Y-STATs dissociate,"p-Y705-STAT3, p-Y641-STAT6 dimerise","Jupe, S",Same,FALSE,,,,,
p-Y-STATs dissociate,p-STAT1 binds p-STAT3,"Duenas, C",Different,FALSE,,,,,
p-Y-STATs dissociate,p-Y705-STAT3 binds p-Y693-STAT4,"Duenas, C",Different,FALSE,,,,,
Chloride ion and N-acyl group react to chloramide,Chloride ion and N-acyl group react to chloramide,"Shamovsky, V",Same,TRUE,,,,,
Chloride ion and N-acyl group react to chloramide,HOCl-induced glycosaminoglycan fragmentation,"Shamovsky, V",Same,FALSE,,,,,
Chloride ion and N-acyl group react to chloramide,"RNASEs bind bacterial LPS, PGN","Shamovsky, V",Different,FALSE,,,,,
Expression of IL13-downregulated extracellular proteins,"IL1B,Myr82K-Myr83K-IL1A:IL1R1","Ray, KP",Different,FALSE,,,,,
Expression of IL13-downregulated extracellular proteins,Interleukin-1 receptor type 2 binds Interleukin 1,"Ray, KP",Different,FALSE,,,,,
Expression of IL13-downregulated extracellular proteins,Interleukin-12 binds Interleukin-12 receptor,"Jupe, S",Different,FALSE,,,,,
"Expression of IL4,IL13-downregulated extracellular genes",IL6 binds IL6R,"Ray, KP",Different,FALSE,,,,,
"Expression of IL4,IL13-downregulated extracellular genes",IL6 binds IL6R-2,"Ray, KP",Different,FALSE,,,,,
"Expression of IL4,IL13-downregulated extracellular genes","IL1B,Myr82K-Myr83K-IL1A:IL1R1","Ray, KP",Different,FALSE,,,,,
"Expression of IL4,IL13-downregulated extracellular genes",Interleukin-1 receptor type 2 binds Interleukin 1,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL10 negatively regulates extracellular inflammatory mediators,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL10 negatively regulates plasma membrane-associated inflammatory mediators,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL10 positively regulates extracellular inflammatory mediators,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL10 dimerizes,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL10 positively regulates plasma membrane-associated inflammatory mediators,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL6 binds IL6R,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,IL6 binds IL6R-2,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,LIF binds LIFR,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,"OSM binds LIFR:JAKs,OSMR:JAKs","Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,Association of LBP with LPS,"de Bono, B",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,oxPL binds LBP,"Shamovsky, V",Different,FALSE,,,,,
Expression of STAT3-upregulated extracellular proteins,Advanced glycosylation end product-specific receptor (AGER/RAGE) is a multiligand receptor,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,TNFA binds TNFR2,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,2xTNFR2 binds TNFA trimer:TNFR2,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,"LTA trimer binds TNFRSF1A,1B,14","Jassal, B",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,IL6 binds IL6R,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,IL23R binds JAK2,"Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated plasma membrane proteins,ICAM1-5 bind Integrin alphaLbeta2 (LFA-1),"de Bono, B",Different,FALSE,,,,,
"Expression of BCL2, BCL2L1",Bcl-2 and Bcl-XL bind NLRP1,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated nuclear proteins,AKT phosphorylates FOXO3 downstream of FLT3,"Rothfels, K",Different,FALSE,,,,,
Expression of STAT3-upregulated nuclear proteins,FOXO3-dependent CDKN1B gene expression,"Rothfels, K",Different,FALSE,,,,,
Expression of STAT3-upregulated nuclear proteins,FOXO3-dependent BCL2L11 gene expression,"Rothfels, K",Different,FALSE,,,,,
Expression of STAT3-upregulated nuclear proteins,c-FOS activation by phospho ERK1/2,"Shamovsky, V",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,ISGylation of host proteins,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,Inhibition of JAK kinase activity by SOCS1/3,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,SOCS-1 and SOCS-3 binds to p-JAK2,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"CSF3 dimer:2xp-4Y-CSF3R:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2 binds STAT1,3,5","May, B",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"SOCS1,3 binds p-4Y-CSF3R:CSF3 dimer:LYN:p-Y-JAK1:p-JAK2:p-SYK:p-HCK:p-TYK2","May, B",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,SOCS binding to JAK2,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,SOCS binding to GHR,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,JAK2 binds STAT1/3,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,Active FLT3:p-Y-GRB10 binds PIK3R1,"Rothfels, K",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,Active FLT3:GRB2:p-Y-GAB2 binds PIK3R1,"Varusai, TM",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"IL9:p-Y116-IL9R:JAK1:IL2RG:p-904,939-JAK3 binds STAT1, STAT3, STAT5A or STAT5B","Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,IL21 receptor STAT binding,"Jupe, S",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,SOCS3 binds IL6ST,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"Tyrosine phosphorylated IL6ST binds STAT1,STAT3","Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3 binds PI3K regulatory subunits,"Ray, KP",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"IL24:p-IL20RA:p-JAK1:IL20RB binds STAT1,STAT3","Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"IL26:IL10RB:p-TYK2:IL20RA:p-JAK1 binds STAT1, STAT3","Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"IFNL1:p-Y434,Y517-IFNLR1:p-JAK1:IL10RB:p-TYK2 binds STAT1, STAT2, STAT3, STAT4, STAT5","Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"STAT1,STAT3,STAT6 bind IL13:IL13R type II","Jupe, S",Same,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"STAT1, STAT3 bind p-Y611-IL27RA from Interleukin-27:Interleukin-27 receptor complex","Duenas, C",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,"STAT1,STAT3 associate with IL27RA:IL12RB2 receptor","Varusai, TM",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,STAT1 associates with IL6ST:IL6ST,"Varusai, TM",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,STAT1 and STAT4 associate with IL12RB2:IL6ST receptor,"Varusai, TM",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,PIP3 recruits AKT to the membrane,"Annibali, D",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,Nitric Oxide Synthase (NOS) produces Nitric Oxide (NO),"Akkerman, JW",Different,FALSE,,,,,
Expression of STAT3-upregulated cytosolic proteins,Dimerization of LIMK1 by Hsp90,"Garapati, P V",Different,FALSE,,,,,
Expression of STAT6-upregulated plasma membrane proteins,IL4R binds JAK2,"Jupe, S",Same,FALSE,,,,,
"Expression of IL18, ALOX5",Interleukin-1 family precursors are cleaved by caspase-1,"Ray, KP",Different,FALSE,,,,,
Exocytosis of azurophil granule membrane proteins,C3a receptor binds anaphylatoxin C3a,"Jupe, S",Different,FALSE,,,,,
Exocytosis of azurophil granule membrane proteins,"AGER-1,2,3 bind AGEs","Jupe, S",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Dephosphorylation of Lck-pY505 by CD45,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Inactivation of Lck by Csk,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Sialic acid binds SIGLEC,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Ligands bind L-selectin,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,LILRs interact with MHC Class I,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,GPI-bound CD14 binds LPS,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Endocytosis of TRAM (TICAM2),"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,TLR1/2 ligand binds to CD14,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,TLR6/2 ligand associates with CD14 and CD36 within lipid rafts,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,C5a receptor binds C5a anaphylatoxin,"Jassal, B",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,"CD55 (DAF) binds C3bBb, C4bC2a","Jupe, S",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,CR1 binds C3bBb/C4bC2a,"Jupe, S",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Cross-linking of FCGRIIA with IgG-coated Ag,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,"AGER-1,2,3 bind AGEs","Jupe, S",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,SIRP beta binds TYROBP,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of secretory granule membrane proteins,Dimerization of DAP12,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule lumen proteins,OSCAR binds collagen and SP-D,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule lumen proteins,LYZ binds bacterial peptidoglycan,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of tertiary granule lumen proteins,Cathelicidin LL-37 binds to bacterial cell wall,"Stephan, R",Different,FALSE,,,,,
Exocytosis of tertiary granule lumen proteins,pro-HD5 is cleaved by trypsin,"Jupe, S",Different,FALSE,,,,,
Exocytosis of tertiary granule lumen proteins,"Trypsin cleaves REG3A or REG3G to generate REG3A,G(38-175)","Shamovsky, V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,LAIR1 binds collagen,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,Sialic acid binds SIGLEC,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,"TREM,CD300 binds lipids","Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,LILRs interact with MHC Class I,"de Bono, B",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,CD59 inhibits MAC formation,"Shamovsky, V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,Hydrolysis of PC to PA by PLD,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,Interaction of SIGLEC14/15/16 and DAP12,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of tertiary granule membrane proteins,Interaction of DAP12 and MDL-1,"Garapati, P V",Different,FALSE,,,,,
Exocytosis of secretory granule lumen proteins,Factor D cleaves C3b-bound Factor B,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule lumen proteins,Factor D cleaves C3(H2O)-bound Factor B,"de Bono, B",Different,FALSE,,,,,
Exocytosis of secretory granule lumen proteins,Advanced glycosylation end product-specific receptor (AGER/RAGE) is a multiligand receptor,"Jupe, S",Different,FALSE,,,,,
Exocytosis of specific granule lumen proteins,OSCAR binds collagen and SP-D,"Garapati, P V",Different,FALSE,,,,,
