First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939801"",""26S proteasome degrades PolyUb-RUNX2"")",8939801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2179276"",""SMURF2 monoubiquitinates SMAD3"")",2179276,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939801"",""26S proteasome degrades PolyUb-RUNX2"")",8939801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186785"",""RNF111 ubiquitinates SMAD7"")",2186785,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005995"",""MECP2 binds the SIN3A co-repressor complex"")",9005995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006050"",""MECP2:SIN3A complex binds the promoter of the BDNF gene"")",9006050,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005995"",""MECP2 binds the SIN3A co-repressor complex"")",9005995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017954"",""MECP2:SIN3A complex binds OPRM1 gene promoter"")",9017954,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005995"",""MECP2 binds the SIN3A co-repressor complex"")",9005995,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022359"",""MECP2:SIN3A complex binds GRIA2 gene promoter"")",9022359,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939706"",""SCF(SKP2) polyubiquitinates RUNX2"")",8939706,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008479"",""FBXW7 polyubiquitinates RUNX2"")",9008479,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952382"",""MDM2 polyubiquitinates RUNX3"")",8952382,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952419"",""SMURFs ubiquitinate RUNX3"")",8952419,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6798373"",""MDM2 ubiquitinates DYRK2"")",6798373,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804441"",""RNF34 or RFFL ubiquitinates phosphorylated TP53"")",6804441,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804942"",""MDM2 homodimers auto-ubiquitinate"")",6804942,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""MDM2 ubiquitinates TP53"")",6804879,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804724"",""MDM2 ubiquitinates phosphorylated MDM4"")",6804724,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804253"",""MDM2 ubiquitinates JMY"")",6804253,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-870449"",""TRIM33 monoubiquitinates SMAD4"")",870449,"Williams, MG",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")",2186747,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2176502"",""NEDD4L ubiquitinates SMAD2/3"")",2176502,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2179276"",""SMURF2 monoubiquitinates SMAD3"")",2179276,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186785"",""RNF111 ubiquitinates SMAD7"")",2186785,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022453"",""MECP2 binds 5hmC-DNA"")",9022453,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022770"",""MECP2 binds SGK1 gene promoter"")",9022770,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021944"",""MECP2 binds RBFOX1 gene promoter"")",9021944,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021851"",""MECP2 binds CREB1 gene promoter"")",9021851,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021950"",""MECP2 binds MEF2C gene promoter"")",9021950,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017447"",""MECP2 binds PPARG gene promoter"")",9017447,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022872"",""MECP2 binds MOBP gene promoter"")",9022872,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022456"",""MECP2 binds 5mC-DNA"")",9022456,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021945"",""MECP2 binds GAMT gene promoter"")",9021945,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006503"",""MECP2 binds the PVALB gene promoter"")",9006503,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023592"",""MECP2 binds HTT"")",9023592,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005995"",""MECP2 binds the SIN3A co-repressor complex"")",9005995,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022314"",""HIPK2 phosphorylates MECP2"")",9022314,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022625"",""MECP2 binds FOXG1"")",9022625,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021888"",""MECP2 binds CREB1"")",9021888,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018594"",""MECP2 binds LBR"")",9018594,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986937"",""MECP2 is phosphorylated at T308"")",8986937,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986939"",""MECP2 binds the NCoR/SMRT complex"")",8986939,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023132"",""AURKB phosphorylates MECP2 at S423"")",9023132,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006992"",""MECP2 is phosphorylated at S423"")",9006992,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615801"",""MECP2 binds IRAK1 gene"")",9615801,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006122"",""BDNF gene transcription"")",9006122,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017983"",""MECP2 binds CRH gene promoter"")",9017983,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023348"",""MECP2 binds DLL1 gene promoter"")",9023348,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022941"",""MECP2 binds GAD2 gene promoter"")",9022941,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022935"",""MECP2 binds GAD1 gene promoter"")",9022935,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023538"",""MECP2 binds PTPN1 gene promoter"")",9023538,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023346"",""MECP2 binds NOTCH1 gene promoter"")",9023346,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986943"",""MECP2 binds MET gene promoter"")",8986943,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006588"",""MECP2 binds the PTPN4 gene promoter"")",9006588,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021946"",""MECP2 binds GPRIN1 gene promoter"")",9021946,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005988"",""MECP2 binds the TRPC3 gene"")",9005988,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9006490"",""MECP2 binds the GRIN2A gene promoter"")",9006490,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020504"",""MECP2 binds GRIN2B gene promoter"")",9020504,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021954"",""MECP2 binds OPRK1 gene promoter"")",9021954,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021183"",""MECP2 mRNA translation is inhibited by miR-132"")",9021183,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022734"",""MECP2 binds FKBP5 gene promoter"")",9022734,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617683"",""EP300,CREBBP bind SOH-C481-FOXO4"")",9617683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938231"",""RUNX1:CBFB binds CREBBP"")",8938231,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878056"",""RUNX1:CBFB binds EP300"")",8878056,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935740"",""RUNX1 and GATA1 bind the promoter of the ITGA2B gene"")",8935740,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936616"",""RUNX1 and GATA1 bind the promoter of the GP1BA gene"")",8936616,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936979"",""RUNX1 and GATA1 bind the promoter of the THBS1 gene"")",8936979,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937037"",""RUNX1 and GATA1 bind the promoter of the MIR27A gene"")",8937037,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622572"",""NF-Y and CREBBP,EP300 constitutively bind BCL2L11 gene promoter"")",9622572,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617683"",""EP300,CREBBP bind SOH-C481-FOXO4"")",9617683,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620515"",""KAT2B,EP300 acetylate FOXO3 under oxidative stress"")",9620515,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9626928"",""CREBBP binds FOXO1"")",9626928,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952419"",""SMURFs ubiquitinate RUNX3"")",8952419,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951951"",""RUNX3 binds EP300"")",8951951,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797993"",""TP53 and CREBBP bind BNIP3L gene"")",6797993,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215152"",""TP53 in complex with EP300, PRMT1 and CARM1 binds the GADD45A promoter"")",3215152,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811479"",""ING2 recruits EP300 to TP53"")",6811479,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3222093"",""BRD7 binds TP53 and EP300"")",3222093,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804229"",""JMY, TTC5 and EP300 bind"")",6804229,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864307"",""TFAP2 homo- and heterodimers bind CITED and EP300/CREBBP"")",8864307,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212356"",""Formation of CSL-NICD coactivator complex"")",212356,"Caudy, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""EP300,CREBBP acetylate FOXO4"")",9617758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250930"",""B-WICH recruits histone acetyltransferases"")",5250930,"May, B",No,False,,,
