First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"Rothfels, K",No,TMED3 dimer [Golgi membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",Yes,ANK2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",Yes,ANK1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809010"",""COPI vesicle uncoating"")",6809010,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",Yes,ANK3 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"Rothfels, K",Yes,ARFGAP1 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"Rothfels, K",Yes,ARFGAP3 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811417"",""ARFGAP, cargo, vSNARES and p24 proteins bind COPI vesicles at Golgi"")",6811417,"Rothfels, K",Yes,ARFGAP2 [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",No,ARFGAP1 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",No,ARFGAP3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811418"",""ARFGAPs stimulate ARF GTPase activity at the Golgi membrane"")",6811418,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")",6807875,"Rothfels, K",No,ARFGAP2 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811422"",""NSF ATPase activity dissociates cis-SNARE at the ER"")",6811422,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429815"",""Formation Of Bloc-1 Complex"")",429815,"Gillespie, ME",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")",6814678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429815"",""Formation Of Bloc-1 Complex"")",429815,"Gillespie, ME",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")",6814683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429815"",""Formation Of Bloc-1 Complex"")",429815,"Gillespie, ME",No,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPG [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPB [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NAPA [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
