First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668414"",""TRAF2 ubiquitinates cIAP1,2 in cIAP1,2:TRAF1:TRAF2:TRAF3:NIK"")",5668414,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"Garapati, P V",Yes,"TNFSF:TNFRSF heterotrimer:K63polyUb-cIAP1,2:TRAF2:TRAF3:NIK [plasma membrane]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668414"",""TRAF2 ubiquitinates cIAP1,2 in cIAP1,2:TRAF1:TRAF2:TRAF3:NIK"")",5668414,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668454"",""K63polyUb-cIAP1,2 ubiquitinates TRAF3"")",5668454,"Garapati, P V",Yes,"TNFSF:TNFRSF heterotrimer:K63polyUb-cIAP1,2:TRAF2:TRAF3:NIK [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668454"",""K63polyUb-cIAP1,2 ubiquitinates TRAF3"")",5668454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668481"",""Protesomal degradation of K48polyUb-TRAF3"")",5668481,"Garapati, P V",Yes,"TNFSF:TNFRSF heterotrimer:TRAF2:K63polyUb-cIAP1,2:K48polyUb-TRAF3:NIK [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668467"",""2xTNFR2 binds TNFA trimer:TNFR2"")",5668467,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668417"",""cIAP1,2:TRAF2:TRAF3:NIK complex binds TNFR2 trimer"")",5668417,"Garapati, P V",Yes,TNFA trimer:TNFR2 trimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668481"",""Protesomal degradation of K48polyUb-TRAF3"")",5668481,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668545"",""NIK autophosphorylates on T559"")",5668545,"Garapati, P V",No,MAP3K14 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668481"",""Protesomal degradation of K48polyUb-TRAF3"")",5668481,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607721"",""Activation of NIK"")",5607721,"Garapati, P V",No,MAP3K14 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668481"",""Protesomal degradation of K48polyUb-TRAF3"")",5668481,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392530"",""p-S400-Cot phosphorylates NIK"")",392530,"Garapati, P V",No,MAP3K14 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"Garapati, P V",Yes,"TRAF2:cIAP1,2 [cytosol]",Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668520"",""26Sproteasome degrades K48polyUb-NIK"")",5668520,"Garapati, P V",Yes,K48polyUb-NIK [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2201338"",""TRAF3 binds TICAM1:activated TLR4 complex"")",2201338,"Shamovsky, V",No,TRAF3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013992"",""TRAF3 binds to TRIF:activated TLR3 complex"")",9013992,"Shamovsky, V",No,TRAF3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""cIAP1,2 ubiquitinates NIK in cIAP1,2:TRAF2::TRAF3:NIK"")",5668534,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676598"",""TRAF2:cIAP1/2 complex binds FN14:TWEAK"")",5676598,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676596"",""TRAF3 binds BAFFR:BAFF"")",5676596,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676597"",""TRAF2:TRAF1:cIAP1,2:TRAF3:NIK regulatory complex binds CD40"")",5676597,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676595"",""TRAFs bind RANK:RANKL"")",5676595,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676593"",""TRAF2:TRAF1:cIAP1,2:TRAF3:NIK regulatory complex binds LTBR"")",5676593,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668543"",""TRAF3:NIK binds TRAF2:cIAP1/2"")",5668543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668417"",""cIAP1,2:TRAF2:TRAF3:NIK complex binds TNFR2 trimer"")",5668417,"Garapati, P V",Yes,"cIAP1,2:TRAF2:TRAF3:NIK [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668789"",""LA,TNFSF14 binds LTBR"")",5668789,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676591"",""2xLTBR binds LTBR:lymphotoxin,TNFSF14 trimer"")",5676591,"Garapati, P V",Yes,"LTBR:lymphotoxin,TNFSF14 trimer [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669012"",""EDA binds EDAR"")",5669012,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5675656"",""EDA:EDAR binds EDARADD"")",5675656,"Jassal, B",Yes,EDA:EDAR [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669023"",""TWEAK binds FN14"")",5669023,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676598"",""TRAF2:cIAP1/2 complex binds FN14:TWEAK"")",5676598,"Garapati, P V",Yes,"3xFN14:sTWEAK,TWEAK homotrimer [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676589"",""RANKL,sRANKL trimer binds RANK"")",5676589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676592"",""2xRANK binds RANKL,sRANKL trimer:RANK"")",5676592,"Garapati, P V",Yes,"RANK:RANKL,sRANKL trimer [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676591"",""2xLTBR binds LTBR:lymphotoxin,TNFSF14 trimer"")",5676591,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676593"",""TRAF2:TRAF1:cIAP1,2:TRAF3:NIK regulatory complex binds LTBR"")",5676593,"Garapati, P V",Yes,"3xLTBR:lymphotoxin,TNFSF14 trimer [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676592"",""2xRANK binds RANKL,sRANKL trimer:RANK"")",5676592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676595"",""TRAFs bind RANK:RANKL"")",5676595,"Garapati, P V",Yes,"3xRANK:RANKL,sRANKL trimer [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676599"",""sBAFF trimer binds BAFFR"")",5676599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676596"",""TRAF3 binds BAFFR:BAFF"")",5676596,"Garapati, P V",Yes,3xBAFFR:BAFF trimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684248"",""SCF betaTrCP1,2 binds p-NFkB p105:TPL2:ABIN2"")",5684248,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684250"",""SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 "")",5684250,"Shamovsky, V",Yes,"SCF-beta-TrCP1,2:p-S927,S932-NFKB1:p-S,T-MAP3K8:TNIP2 [cytosol]",Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684250"",""SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 "")",5684250,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451634"",""NFKB p105, TPL2 (COT) and ABIN2 form a stable complex"")",451634,"Ray, KP",Yes,"3xUb, 2xp-S-NFKB1(1-968):p-S,T-MAP3K8:TNIP2 [cytosol]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684250"",""SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 "")",5684250,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684273"",""3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105"")",5684273,"Shamovsky, V",Yes,"3xUb, 2xp-S-NFKB1(1-968):p-S,T-MAP3K8:TNIP2 [cytosol]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684273"",""3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105"")",5684273,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451634"",""NFKB p105, TPL2 (COT) and ABIN2 form a stable complex"")",451634,"Ray, KP",Yes,TNIP2 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684273"",""3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105"")",5684273,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451649"",""TPL2 phosphorylates MEK1, SEK1"")",451649,"Ray, KP",Yes,"p-S400,T290-MAP3K8 [cytosol]",EntityWithAccessionedSequence,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685604"",""SLAMF6 binds SLAMF6"")",5685604,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685603"",""SAP and EAT2 binds SLAMF6"")",5685603,"Garapati, P V",Yes,SLAMF6 dimer [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690701"",""SHP1 binds p-CD22"")",5690701,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983707"",""SYK autophosphorylates at the activated BCR"")",983707,"May, B",Yes,"PTPN6:p-Y762,807,822-CD22:Antigen:p-BCR [plasma membrane]",Complex,Negative Regulator,False,AND,-1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690701"",""SHP1 binds p-CD22"")",5690701,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983709"",""LYN, FYN, BLK phosphorylate ITAMs of Ig-alpha (CD79A) and Ig-beta (CD79B)"")",983709,"May, B",Yes,"PTPN6:p-Y762,807,822-CD22:Antigen:p-BCR [plasma membrane]",Complex,Negative Regulator,False,AND,-1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690702"",""LYN phosphorylates CD22"")",5690702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690701"",""SHP1 binds p-CD22"")",5690701,"Garapati, P V",Yes,"p-Y762,807,822-CD22:Antigen:p-BCR [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690740"",""CD22 binds B-cell receptor"")",5690740,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690702"",""LYN phosphorylates CD22"")",5690702,"Garapati, P V",Yes,CD22:Antigen:p-BCR [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622415"",""RIP2 binds NEMO"")",622415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741386"",""RIP2 induces K63-linked ubiquitination of NEMO"")",741386,"Jupe, S",Yes,PAMP:NOD oligomer:RIP2:NEMO [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622415"",""RIP2 binds NEMO"")",622415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688137"",""RIP2 is K63 polyubiquitinated"")",688137,"Jupe, S",Yes,PAMP:NOD oligomer:RIP2:NEMO [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783530"",""gp130:JAKs bind CNTFR"")",6783530,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783556"",""LIFR:JAKs bind gp130:JAKs:CNTFR"")",6783556,"Garapati, P V",Yes,"CNTF:CNTFR,CRLF1:CLCF1:CNTFR:IL6ST:JAK1, JAK2, (TYK2) [plasma membrane]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783670"",""CRLF1 binds CLCF1"")",6783670,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696490"",""CRLF1:CLCF1 binds CNTRF"")",5696490,"Garapati, P V",Yes,CRLF1:CLCF1 [extracellular region],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784006"",""STAT3 is phosphorylated by p-Y-JAK1,P-Y-TYK2"")",6784006,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784791"",""p-Y705-STAT3 dissociates from IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3"")",6784791,"Jupe, S",Yes,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784189"",""JAKs bind LIFR"")",6784189,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783556"",""LIFR:JAKs bind gp130:JAKs:CNTFR"")",6783556,"Garapati, P V",Yes,JAKs:LIFR [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784189"",""JAKs bind LIFR"")",6784189,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6783681"",""LIF binds LIFR"")",6783681,"Garapati, P V",Yes,JAKs:LIFR [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784189"",""JAKs bind LIFR"")",6784189,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696482"",""CTF1 binds LIFR:JAKs"")",5696482,"Garapati, P V",Yes,JAKs:LIFR [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784319"",""JAK1,TYK2 phosphorylate JAK1,TYK2"")",6784319,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784324"",""p-Y-JAK1,p-Y-TYK2 phosphorylate IL10RA"")",6784324,"Jupe, S",Yes,IL10 dimer:2xIL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784323"",""IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 binds STAT3"")",6784323,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784006"",""STAT3 is phosphorylated by p-Y-JAK1,P-Y-TYK2"")",6784006,"Jupe, S",Yes,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:STAT3 [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784324"",""p-Y-JAK1,p-Y-TYK2 phosphorylate IL10RA"")",6784324,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784323"",""IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 binds STAT3"")",6784323,"Jupe, S",Yes,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 [plasma membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790029"",""Expression of PTGS2"")",6790029,"Jupe, S",Yes,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""Expression of STAT3-upregulated cytosolic proteins"")",6790041,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790036"",""Expression of STAT3-upregulated nuclear proteins"")",6790036,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790038"",""Expression of HSP90B1"")",6790038,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789960"",""Expression of NDN,TP53"")",6789960,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""Expression of BCL2, BCL2L1"")",6790025,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790022"",""Expression of STAT3-upregulated plasma membrane proteins"")",6790022,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797245"",""Expression of FASLG"")",6797245,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789615"",""Expression of STAT3-upregulated extracellular proteins"")",6789615,"Jupe, S",No,p-Y705-STAT3 dimer [nucleoplasm],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784765"",""p-Y705-STAT3 dimerizes"")",6784765,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784763"",""p-Y705-STAT3 dimer translocates from cytosol to nucleoplasm"")",6784763,"Jupe, S",Yes,p-Y705-STAT3 dimer [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784791"",""p-Y705-STAT3 dissociates from IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3"")",6784791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784323"",""IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 binds STAT3"")",6784323,"Jupe, S",Yes,IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2 [plasma membrane],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784791"",""p-Y705-STAT3 dissociates from IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3"")",6784791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784765"",""p-Y705-STAT3 dimerizes"")",6784765,"Jupe, S",Yes,p-Y705-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784791"",""p-Y705-STAT3 dissociates from IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3"")",6784791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""p-STAT1 binds p-STAT3"")",8950782,"Duenas, C",No,p-Y705-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6784791"",""p-Y705-STAT3 dissociates from IL10 dimer:2xp-Y-IL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2:p-Y705-STAT3"")",6784791,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""p-Y705-STAT3 binds p-Y693-STAT4"")",8950780,"Duenas, C",No,p-Y705-STAT3 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785165"",""p-STAT5A, p-STAT5B dissociate from IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:p-STAT5A,p-STAT5B"")",6785165,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295516"",""IL7:p-Y449-IL7R:JAK1:IL2RG:JAK3 binds PI3K regulatory subunits"")",1295516,"Ray, KP",Yes,IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785165"",""p-STAT5A, p-STAT5B dissociate from IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3:p-STAT5A,p-STAT5B"")",6785165,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025969"",""IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 binds STAT5"")",9025969,"Ray, KP",Yes,IL7:p-Y449-IL7R:JAK1:IL2RG:p-JAK3 [plasma membrane],Complex,Input,False,OR,0,False
